tooltip_feudal_elector_vote_strong_warrior;[From.GetSheHeCap] is a §YStrong§! [From.GetManWoman];C'est un[From.Get_E] [From.GetManWoman] §Yfort§!;[From.GetSheHeCap] ist §Ystark§!;;Es una persona fuerte;;;;;;;;;x
tooltip_feudal_elector_vote_stubborn_negative;[From.GetSheHeCap] is §YStubborn§!;[From.GetIlElleCap] est §Yentêté[From.Get_E]§!;[From.GetSheHeCap] ist §Ystur§!;;Es §Ytestarud[From.GetOA]§!;;;;;;;;;x
tooltip_feudal_elector_vote_stubborn_positive;[From.GetSheHeCap] is decisive;[From.GetIlElleCap] est résolu[From.Get_E];[From.GetSheHeCap] ist §Ybestimmt§!;;Es resuelt[From.GetOA];;;;;;;;;x
tooltip_feudal_elector_vote_stutter;[From.GetSheHeCap] has a §YStutter§!;[From.GetIlElleCap] §Ybégaie§!;[From.GetSheHeCap] §Ystottert§!;;§YTartamudea§!;;;;;;;;;x
tooltip_feudal_elector_vote_sympathy_heathens;[From.GetSheHeCap] §YSympathises§! with the heathens;[From.GetIlElleCap] §Ysympathise§! avec les païens;[From.GetSheHeCap] §Ysympathisiert§! mit Heiden;;§YSimpatiza§! con los paganos;;;;;;;;;x
tooltip_feudal_elector_vote_great_pox;[From.GetSheHeCap] has been struck by the §YGreat Pox§!;[From.GetIlElleCap] a la §Ygrande vérole§!;[From.GetSheHeCap] wurde von der §YMaselsucht§! ergriffen;;Le ha sobrevenido la §Yviruela mayor§!;;;;;;;;;x
tooltip_feudal_elector_vote_temperate_negative;[From.GetSheHeCap] is too austere;[From.GetIlElleCap] est trop austère;[From.GetSheHeCap] ist zu §Yasketisch§!;;Es demasiado auster[From.GetOA];;;;;;;;;x
tooltip_feudal_elector_vote_temperate_positive;[From.GetSheHeCap] is §YTemperate§!;[From.GetIlElleCap] est §Ytempéré[From.Get_E]§!;[From.GetSheHeCap] ist §Ymaßvoll§!;;Es §Ycomedid[From.GetOA]§!;;;;;;;;;x
tooltip_feudal_elector_vote_tribalism;[From.GetSheHeCap] is a snooty nobleman;C'est un[From.Get_E] noble prétentieu[From.GetXSe];[From.GetSheHeCap] ist ein hochnäsiger Adliger;;Es un noble altanero;;;;;;;;;x
tooltip_feudal_elector_vote_trusting_positive;[From.GetSheHeCap] is §YTrusting§!;[From.GetIlElleCap] est §Yconfiant[From.Get_E]§!;[From.GetSheHeCap] ist §Yvertrauensvoll§!;;Es §Yconfiad[From.GetOA]§!;;;;;;;;;x
tooltip_feudal_elector_vote_ugly;[From.GetSheHeCap] is §YUgly§!;[From.GetIlElleCap] est §Ylaid[From.Get_E]§!;[From.GetSheHeCap] ist §Yhässlich§!;;Es §Yfe[From.GetOA]§!;;;;;;;;;x
tooltip_feudal_elector_vote_uncivilized;[From.GetSheHeCap] is an uncivilized barbarian;C'est un[From.Get_E] barbare;[From.GetSheHeCap] ist [From.Geteineine] unzivilisierte[From.GetrMale] Barbar[From.GetinFemale];;Es un[From.GetXA] bárbar[From.GetOA] sin civilizar;;;;;;;;;x
tooltip_feudal_elector_vote_weak;[From.GetSheHeCap] is §YWeak§!;[From.GetIlElleCap] est §Yfaible§!;[From.GetSheHeCap] ist §Yschwach§!;;Es §Ydébil§!;;;;;;;;;x
tooltip_feudal_elector_vote_weak_claimant;[From.GetSheHeCap] is a §YClaimant§! to the title;C'est un[From.Get_E] §Yprétendant[From.Get_E]§! au titre;[From.GetSheHeCap] ist ein §YAnspruchsteller§! auf den Titel;;Es §Ypretendiente§! al título;;;;;;;;;x
tooltip_feudal_elector_vote_weak_warrior;[From.GetSheHeCap] is a weakling;C'est une mauviette;[From.GetSheHeCap] ist ein §YSchwächling§!;;Es un[From.GetXA] debiluch[From.GetOA];;;;;;;;;x
tooltip_feudal_elector_vote_wounded;[From.GetSheHeCap] is §YWounded§! and might die soon;[From.GetIlElleCap] est §Yblessé[From.Get_E]§! et pourrait mourir bientôt;[From.GetSheHeCap] ist §Yverletzt§! und könnte bald sterben;;Está §Yherid[From.GetOA]§! y podría morir pronto;;;;;;;;;x
tooltip_feudal_elector_vote_wroth_negative;[From.GetSheHeCap] is §YWroth§!;[From.GetIlElleCap] est en §Ycolère§!;[From.GetSheHeCap] ist §Yzornig§!;;Es §Ycoléric[From.GetOA]§!;;;;;;;;;x
tooltip_feudal_elector_vote_wroth_positive;[From.GetSheHeCap] is impetuous;[From.GetIlElleCap] est fougueu[From.GetXSe];[From.GetSheHeCap] ist §Yimpulsiv§!;;Es impetuos[From.GetOA];;;;;;;;;x
tooltip_feudal_elector_vote_youngster;[From.GetSheHeCap] is too young;[From.GetIlElleCap] est trop jeune;[From.GetSheHeCap] ist zu jung;;Es demasiad[From.GetOA] joven;;;;;;;;;x
tooltip_feudal_elector_vote_zealous_negative;[From.GetSheHeCap] is a fanatic;C'est un[From.Get_E] fanatique;[From.GetSheHeCap] ist ein §YFanatiker§!;;Es fanátic[From.GetOA];;;;;;;;;x
tooltip_feudal_elector_vote_zealous_positive;[From.GetSheHeCap] is §YZealous§!;[From.GetIlElleCap] est §Yzélé[From.Get_E]§!;[From.GetSheHeCap] ist ein §Yreligiöser Eiferer§!;;Es §Yentusiasta§!;;;;;;;;;x

tooltip_elder_elector_vote_displeased_bad_face;[From.GetSheHeCap] has a charming personality;[From.GetIlElleCap] a une personnalité charmante;[From.GetSheHeCap] hat eine charmante Persönlichkeit;;Tiene una personalidad encantadora.;;;;;;;;;x
tooltip_elder_elector_vote_displeased_cautious;[From.GetSheHeCap] is a cautious and considerate [From.GetManWoman];C'est un[From.Get_E] [From.GetManWoman] prudent[From.Get_E] et attentionné[From.Get_E];[From.GetSheHeCap] ist [From.Geteineine] vorsichtige[From.GetrMale] und rücksichtsvolle[From.GetrMale] [From.GetManWoman];;Es una persona cautelosa y considerada.;;;;;;;;;x
tooltip_elder_elector_vote_displeased_celibate;[From.GetSheHeCap] does not waste time in fruitless endeavors;[From.GetIlElleCap] ne perd pas son temps sur des tentatives vaines;[From.GetSheHeCap] verschwendet keine Zeit mit fruchtlosen Bemühungen;;No pierde el tiempo en esfuerzos infructuosos;;;;;;;;;x
tooltip_elder_elector_vote_displeased_deformed;[From.GetSheHeCap] has hidden skills;[From.GetIlElleCap] a des compétences cachées;[From.GetSheHeCap] hat unentdeckte Fähigkeiten;;Tiene habilidades ocultas;;;;;;;;;x
tooltip_elder_elector_vote_displeased_devious;[From.GetSheHeCap] is a devious snake;C'est un serpent sournois;[From.GetSheHeCap] ist eine hinterhältige Schlange;;Es una serpiente taimada;;;;;;;;;x
tooltip_elder_elector_vote_displeased_elder;[From.GetSheHeCap] is an experienced, sensible [From.GetManWoman];C'est un[From.Get_E] [From.GetManWoman] expérimenté[From.Get_E] et raisonnable;[From.GetSheHeCap] ist [From.Geteineine] erfahrene[From.GetrMale] und sensible[From.GetrMale] [From.GetManWoman];;Es una persona experimentada y sensible;;;;;;;;;x
tooltip_elder_elector_vote_displeased_endearing;[From.GetSheHeCap] has an endearing personality;[From.GetIlElleCap] a une personnalité attachante;[From.GetSheHeCap] hat eine liebenswerte Persönlichkeit;;Tiene una personalidad entrañable.;;;;;;;;;x
tooltip_elder_elector_vote_displeased_friend;[From.GetSheHeCap] is a dependable and caring [From.GetManWoman];C'est un[From.Get_E] [From.GetManWoman] fiable et bienveillant[From.Get_E];[From.GetSheHeCap] ist [From.Geteineine] zuverlässige[From.GetrMale] und fürsorgliche[From.GetrMale] [From.GetManWoman];;Es una persona fiable y cariñosa;;;;;;;;;x
tooltip_elder_elector_vote_displeased_high_diplomacy;[From.GetSheHeCap] is a double-faced sycophant;C'est un[From.Get_E] flagorneu[From.GetRSe] hypocrite;[From.GetSheHeCap] ist ein hinterlistiger Speichellecker;;Es un[From.GetXA] adulador/a de dos caras.;;;;;;;;;x
tooltip_elder_elector_vote_displeased_high_intrigue;[From.GetSheHeCap] is a treacherous snake;C'est un vil serpent;[From.GetSheHeCap] ist eine tückische Schlange;;Es una serpiente traidora;;;;;;;;;x
tooltip_elder_elector_vote_displeased_high_learning;[From.GetSheHeCap] is an out-of-touch loon;C'est un[From.Get_E] imbécile déconnecté[From.Get_E];[From.GetSheHeCap] realitätsfremder Blödmann;;Es un[From.GetXA] lunátic[From.GetOA] que vive en las nubes;;;;;;;;;x
tooltip_elder_elector_vote_displeased_high_martial;[From.GetSheHeCap] is warmongering thug;C'est une brute;[From.GetSheHeCap] ist ein kriegstreibender Schläger;;Es un[From.GetXA] matón/na belicista.;;;;;;;;;x
tooltip_elder_elector_vote_displeased_high_stewardship;[From.GetSheHeCap] is a rapacious scoundrel;C'est un rapace;[From.GetSheHeCap] ist ein habgieriger Schuft;;Es un[From.GetXA] sinvergüenza rapaz;;;;;;;;;x
tooltip_elder_elector_vote_displeased_idiot;[From.GetSheHeCap] has an honest and direct disposition;[From.GetIlElleCap] est honnête et direct[From.Get_E];[From.GetSheHeCap] hat eine ehrliche und direkte Veranlagung;;Tiene una disposición honesta y directa;;;;;;;;;x
tooltip_elder_elector_vote_displeased_incapable;[From.GetSheHeCap] is a [From.GetManWoman] of hidden depths;C'est un[From.Get_E] [From.GetManWoman] avec des dons cachés;[From.GetSheHeCap] ist [From.Geteineine] [From.GetManWoman] mit versteckten Zügen;;Es una persona de cualidades ocultas;;;;;;;;;x
tooltip_elder_elector_vote_displeased_low_diplomacy;[From.GetSheHeCap] is an amenable diplomat;C'est un[From.Get_E] diplomate manipulable;[From.GetSheHeCap] ist ein zugänglicher Diplomat;;Es un[From.GetXA] diplomátic[From.GetOA] dócil;;;;;;;;;x
tooltip_elder_elector_vote_displeased_low_intrigue;[From.GetSheHeCap] is an honest [From.GetManWoman];C'est un[From.Get_E] [From.GetManWoman] honnête;[From.GetSheHeCap] ist [From.Geteineine] ehrliche[From.GetrMale] [From.GetManWoman];;Es una persona honesta.;;;;;;;;;x
tooltip_elder_elector_vote_displeased_low_learning;[From.GetSheHeCap] is a forthright speaker;[From.GetIlElleCap] est direct[From.Get_E];[From.GetSheHeCap] ist ein unverblümter Sprecher;;Es un[From.GetXA] orador[From.GetXA] franc[From.GetOA];;;;;;;;;x
tooltip_elder_elector_vote_displeased_low_martial;[From.GetSheHeCap] is a cautious strategist;C'est un[From.Get_E] stratège frileu[From.GetXSe];[From.GetSheHeCap] ist ein geduldiger Stratege;;Es un[From.GetXA] estratega cautelos[From.GetOA].;;;;;;;;;x
tooltip_elder_elector_vote_displeased_low_stewardship;[From.GetSheHeCap] is a charitable steward;C'est un[From.Get_E] intendant[From.Get_E] charitable;[From.GetSheHeCap] ist ein gemeinnütziger Verwalter;;Es un[From.GetXA] administrador caritativ[From.GetOA];;;;;;;;;x
tooltip_elder_elector_vote_displeased_reckless;[From.GetSheHeCap] is a reckless brute;C'est une brute insouciante;[From.GetSheHeCap] ist ein rücksichtsloser Grobian;;Es un[From.GetXA] brut[From.GetOA] imprudente.;;;;;;;;;x
tooltip_elder_elector_vote_displeased_ruler_candidate;[From.GetSheHeCap] looks entirely unqualified;[From.GetIlElleCap] ne semble pas du tout qualifié[From.Get_E];[From.GetSheHeCap] sieht völlig unqualifiziert aus;;No parece tener ninguna cualificación;;;;;;;;;x
tooltip_elder_elector_vote_ecstatic_candidate;I am satisfied with this choice;Je suis satisfait[Root.Get_E] de ce choix;Ich bin mit dieser Wahl zufrieden;;Me satisface esta elección;;;;;;;;;x
tooltip_elder_elector_vote_ecstatic_candidate_bad;[From.GetSheHeCap] is not an ideal successor;Ce n'est pas le successeur idéal;[From.GetSheHeCap] ist kein idealer Nachfolger;;No es el/la sucesor/a ideal.;;;;;;;;;x
tooltip_elder_elector_vote_pleased_elder_candidate;I cannot stand [From.GetHerHis] constant bickering;Je ne supporte pas ses chamailleries constantes;Ich kann [From.GetHerHis] ständiges Gezänk nicht leiden;;No soporto que se queje tanto;;;;;;;;;x
tooltip_eldership_stance_elder_content;I am §YContent§!;Je me §Ycontente§! de ce que j'ai;Ich bin §Yzufrieden§!;;Estoy §Ycontento§!;;;;;;;;;x
tooltip_eldership_stance_elder_councilor;I was given a good position in the §YCouncil§!;On m'a donné un bon poste au §YConseil§!;Mir wurde eine gute Position im §YRat§! gegeben;;Se me dio un buen puesto en el §Yconsejo§!;;;;;;;;;x
tooltip_eldership_stance_elder_ecstatic_fulfilled_demand;My request was fulfilled;Ma demande a été satisfaite;Meine Bitte wurde erfüllt;;Mi petición fue atendida;;;;;;;;;x
tooltip_eldership_stance_elder_ecstatic_opinion;I have a really high §YOpinion§! of this ruler;Je me fais une très haute §Yopinion§! de ce chef;Ich habe eine wirklich hohe §YMeinung§! von diesem Herrscher;;Tengo muy buena §Yopinión§! de este gobernante;;;;;;;;;x
tooltip_eldership_stance_elder_negative_opinion;I have a low §YOpinion§! of the scoundrel on the throne;J'ai une faible §Yopinion§! de la vermine sur le trône;Ich habe eine niedrige §YMeinung§! von diesem Gauner auf dem Thron;;Tengo mala §Yopinión§! de este gobernante;;;;;;;;;x
tooltip_eldership_stance_elder_pleased_opinion;I have a decent of §YOpinion§! of this ruler;J'ai une §Yopinion§! décente de ce chef;Ich habe eine ausreichend gute §YMeinung§! von diesem Herrscher;;Tengo una §Yopinión§! decente de este gobernante;;;;;;;;;x
tooltip_eldership_stance_elder_stubborn_opinion;I am §YStubborn§!;Je suis §Ytêtu[Root.Get_E]§!;Ich bin §Ystur§!;;Soy §Ytestarudo§!;;;;;;;;;x
tooltip_eldership_stance_ruler_is_ruler;I am the ruler;Je suis le chef;Ich bin der Herrscher;;Yo gobierno.;;;;;;;;;x

tooltip_imperial_vote_strength_chancellor_diplomacy;[Root.GetFirstName] is a charismatic §Y[Root.GetJobTitle]§!;[Root.GetFirstName] est un[Root.Get_E] §Y[Root.GetJobTitle]§! charismatique;[Root.GetFirstName] ist ein charismatischer §Y[Root.GetJobTitle]§!;;[Root.GetFirstName] es §Y[Root.GetJobTitle]§! carismátic[Root.GetOA];;;;;;x
tooltip_imperial_vote_strength_chaplain_learning;[Root.GetFirstName] is a wise §Y[Root.GetJobTitle]§!;[Root.GetFirstName] est un sage §Y[Root.GetJobTitle]§!;[Root.GetFirstName] ist ein weiser §Y[Root.GetJobTitle]§!;;[Root.GetFirstName] es un[Root.GetXA] §Y[Root.GetJobTitle]§! sabi[Root.GetOA];;;;;;x
tooltip_imperial_vote_strength_chaplain_patriarch;[Root.GetFirstName] is the §Y[Root.GetTitle]§!;[Root.GetFirstName] est [Root.Get_only_le_Title]§Y[Root.GetTitle]§!;[Root.GetFirstName] ist §Y[Root.GetTitle]§!;;[Root.GetFirstName] es [Root.GetElLa] §Y[Root.GetJobTitle]§!;;;;;;x
tooltip_imperial_vote_strength_commander_martial;[Root.GetFirstName] is a brilliant §YGeneral§!;[Root.GetFirstName] est un brillant §Ygénéral§!;[Root.GetFirstName] ist ein ausgezeichneter §YGeneral§!;;[Root.GetFirstName] es un[Root.GetXA] §Ygeneral§! brillante;;;;;;x
tooltip_imperial_vote_strength_elector_anthypatos;[Root.GetFirstName] is §YAnthypatos§!;[Root.GetFirstName] est un §Yanthypatos§!;[Root.GetFirstName] ist §YAnthypatos§!;;[Root.GetFirstName] es §Yanthypatos§!;;;;;;x
tooltip_imperial_vote_strength_elector_caesar;[Root.GetFirstName] is §YCaesar§!;[Root.GetFirstName] est §YCésar§!;[Root.GetFirstName] ist §YCaesar§!;;[Root.GetFirstName] es §Ycésar§!;;;;;;x
tooltip_imperial_vote_strength_elector_despot;[Root.GetFirstName] is the §YDespot§!;[Root.GetFirstName] est [Root.GetLeLa] §Ydespote§!;[Root.GetFirstName] ist der §YDespot§!;;[Root.GetFirstName] es §Ydéspota§!;;;;;;x
tooltip_imperial_vote_strength_elector_high_tier;[Root.GetFirstName] is a notable §YVassal§!;[Root.GetFirstName] est un[Root.Get_E] §Yvassal[Root.Get_E]§! remarquable;[Root.GetFirstName] ist ein angesehener §YVasall§!;;[Root.GetFirstName] es un[Root.GetXA] §Yvasall[Root.GetOA]§! notable;;;;;;x
tooltip_imperial_vote_strength_elector_kouropalates;[Root.GetFirstName] is §YKouropalates§!;[Root.GetFirstName] est un §Ykouropalates§!;[Root.GetFirstName] ist §YKouropalates§!;;[Root.GetFirstName] es §Ykouropalates§!;;;;;;x
tooltip_imperial_vote_strength_elector_prestige;[Root.GetFirstName] is §YPrestigious§!;[Root.GetFirstName] est §Yprestigieu[Root.GetXSe]§!;[Root.GetFirstName] ist §Yprestigeträchtig§!;;[Root.GetFirstName] es §Yprestigios[Root.GetOA]§!;;;;;;x
tooltip_imperial_vote_strength_elector_sebastokrator;[Root.GetFirstName] is §YSebastokrator§!;[Root.GetFirstName] est §Ysebastokrator§!;[Root.GetFirstName] ist §YSebastokrator§!;;[Root.GetFirstName] es §Ysebastokrator§!;;;;;;x
tooltip_imperial_vote_strength_elector_tier;[Root.GetFirstName] is an §YVassal§!;[Root.GetFirstName] est un[Root.Get_E] §Yvassal[Root.Get_E]§!;[Root.GetFirstName] ist ein §YVasall§!;;[Root.GetFirstName] es un[Root.GetXA] §Yvasall[Root.GetOA]§!;;;;;;x
tooltip_imperial_vote_strength_emperor_child;A child's word is worth little;La parole d'un enfant ne vaut pas grand-chose;Das Wort eines Kinder besitzt nur wenig Wert;;La palabra de un niño vale poco;;;;;;x
tooltip_imperial_vote_strength_emperor_child_roman;A child's word is worth nothing;La parole d'un enfant ne vaut rien;Das Wort eines Kinder besitzt keinen Wert;;La palabra de un niño no vale nada;;;;;;x
tooltip_imperial_vote_strength_emperor_deformed;The [Root.GetTitle]'s body should NOT be twisted or disfigured;[Root.Get_only_Le_Title][Root.GetTitle] ne doit pas être difforme ou défiguré[Root.Get_E];Der Körper [Root.Getdesder] [Root.GetTitle][Root.GetsMale] sollte NICHT verdreht oder entstellt sein;;El cuerpo [Root.GetDelDela] [Root.GetTitle] NO debe estar contrahecho ni desfigurado;;;;;;x
tooltip_imperial_vote_strength_emperor_diplomacy;[Root.GetFirstName] is a good orator;[Root.GetFirstName] est un[Root.Get_E] bo[Root.GetNNne] orat[Root.GetEurRice];[Root.GetFirstName] ist ein guter Redner;;[Root.GetFirstName] es buen[Root.GetXA] orador[Root.GetXA];;;;;;x
tooltip_imperial_vote_strength_emperor_influence;[Root.GetFirstName] is §YPrestigious§!;[Root.GetFirstName] est §Yprestigieu[Root.GetXSe]§!;[Root.GetFirstName] ist §Yprestigeträchtig§!;;[Root.GetFirstName] es §Yprestigios[Root.GetOA]§!;;;;;;x
tooltip_imperial_vote_strength_emperor_paranoia;[Root.GetFirstName] has discharged competent §YCommanders§!;[Root.GetFirstName] a renvoyé des §Ycommandants§! compétents;[Root.GetFirstName] hat kompetente §YKommandanten§! entlassen;;[Root.GetFirstName] ha despedido a los §Ycomandantes§! competentes;;;;;;x
tooltip_imperial_vote_strength_emperor_sycophants;[Root.GetFirstName] has appointed incompetent §YCommanders§!;[Root.GetFirstName] a nommé des §Ycommandants§! incompétents;[Root.GetFirstName] hat inkompetente §YKommandanten§! ernannt;;[Root.GetFirstName] ha nombrado §Ycomandantes§! incompetentes;;;;;;x
tooltip_imperial_vote_strength_emperor_unpurpled;[Root.GetFirstName] was NOT §YBorn in the Purple§!;[Root.GetFirstName] n'est pas §Yné[Root.Get_E] dans la pourpre§!;[Root.GetFirstName] wurde NICHT §YPurpurgeboren§!;;[Root.GetFirstName] NO §Ynació en la púrpura§!;;;;;;x
tooltip_imperial_vote_strength_greek_intrigue;[Root.GetFirstName] is a cunning politician with high §YIntrigue§!;[Root.GetFirstName] est un[Root.Get_E] politicie[Root.GetNNne] rusé[Root.Get_E] avec une compétence élevée en §Yintrigue§!;[Root.GetFirstName] ist ein listiger Politiker mit hoher §YIntrige§!;;[Root.GetFirstName] es un[Root.GetXA] polític[Root.GetOA] astut[Root.GetOA] con mucha §Yintriga§!;;;;;;x
tooltip_imperial_vote_strength_no_competition;[Root.GetFirstName] is one of few notable §YCommanders§!;[Root.GetFirstName] est l'un des rares §Ycommandants§! notables;[Root.GetFirstName] ist einer der weniger namenhaften §YKommandanten§!;;[Root.GetFirstName] es un[Root.GetOA] de l[Root.GetOA]s poc[Root.GetOA]s §Ycomandantes§! notables;;;;;;x
tooltip_imperial_vote_strength_roman_diplomacy;[Root.GetFirstName] is a manipulative demagogue with high §YDiplomacy§!;[Root.GetFirstName] est un[Root.Get_E] démagogue manipulat[Root.GetEurRice] avec une compétence élevée en §Ydiplomatie§!;[Root.GetFirstName] ist ein manipulativer Demagoge mit hoher §YDiplomatie§!;;[Root.GetFirstName] es un[Root.GetXA] demagog[Root.GetOA] manipulador[Root.GetXA] con gran §Ydiplomacia§!;;;;;;x
tooltip_imperial_vote_strength_spouse;[Root.GetFirstName] is the §Y[Root.GetTitle]§!;[Root.GetFirstName] est [Root.Get_only_le_Title]§Y[Root.GetTitle]§!;[Root.GetFirstName] ist §Y[Root.GetTitle]§!;;[Root.GetFirstName] es [Root.GetElLa] §Y[Root.GetJobTitle]§!;;;;;;x
tooltip_imperial_vote_strength_spymaster_intrigue;[Root.GetFirstName] is a keen §Y[Root.GetJobTitle]§!;[Root.GetFirstName] est un §Y[Root.GetJobTitle]§! affûté;[Root.GetFirstName] ist ein scharfsinniger §Y[Root.GetJobTitle]§!;;[Root.GetFirstName] es un[Root.GetXA] §Y[Root.GetJobTitle]§! aplicad[Root.GetOA];;;;;;x
tooltip_imperial_vote_strength_steward_stewardship;[Root.GetFirstName] is an meticulous §Y[Root.GetJobTitle]§!;[Root.GetFirstName] est un[Root.Get_E] §Y[Root.GetJobTitle]§! méticuleu[Root.GetXSe];[Root.GetFirstName] ist ein sorgfältiger §Y[Root.GetJobTitle]§!;;[Root.GetFirstName] es un[Root.GetXA] §Y[Root.GetJobTitle]§! meticulos[Root.GetOA];;;;;;x


# CleanSlate
tooltip_feudal_elector_vote_stewardship_score;[From.GetSheHeCap] is an experienced §YSteward§!;C'est un[From.Get_E] §Yintendant[From.Get_E]§! expérimenté[From.Get_E];[From.GetSheHeCap] ist ein erfahrener §YVerwalter§!;;Es un[From.GetXA] mayordomo §Yexperimentado§!;;;;;;;;;x
tooltip_feudal_elector_vote_stewardship_score_negative;[From.GetSheHeCap] is an unexperienced §YSteward§!;C'est un[From.Get_E] §Yintendant[From.Get_E]§! inexpérimenté[From.Get_E];[From.GetSheHeCap] ist ein unerfahrener §YVerwalter§!;;Es un[From.GetXA] mayordomo §Ysin experiencia§!;;;;;;;;;x
